Time,PIR1,PIR2,PIR3,PIR4,PIR5,PIR6,LDR
2014-03-19T03:51:54.847Z,0,70,22,44,40,0,5
2014-03-19T03:52:04.865Z,0,35,10,31,51,0,7
2014-03-19T03:52:14.878Z,0,48,0,39,44,0,7
2014-03-19T03:52:24.894Z,0,53,0,38,36,0,7
2014-03-19T03:52:34.912Z,0,68,0,32,43,0,5
2014-03-19T03:52:44.926Z,0,49,2,40,32,0,6
2014-03-19T03:52:54.943Z,0,29,11,36,49,0,5
2014-03-19T03:53:04.958Z,0,51,0,33,16,0,5
2014-03-19T03:53:14.972Z,0,31,0,36,19,0,8
2014-03-19T03:53:24.990Z,0,27,0,42,35,0,5
2014-03-19T03:53:35.004Z,0,20,0,32,39,0,6
2014-03-19T03:53:45.019Z,0,43,0,33,61,0,6
2014-03-19T03:53:55.037Z,0,18,0,36,41,0,6
2014-03-19T03:54:05.050Z,9,69,0,39,20,0,6
2014-03-19T03:54:15.069Z,55,21,0,38,0,0,7
2014-03-19T03:54:25.084Z,13,0,0,32,38,0,7
2014-03-19T03:54:35.098Z,5,38,0,33,13,0,7
2014-03-19T03:54:45.115Z,43,46,0,40,0,0,5
2014-03-19T03:54:55.130Z,66,59,0,41,0,0,6
2014-03-19T03:55:05.148Z,43,21,0,33,0,0,7
2014-03-19T03:55:15.161Z,15,60,0,33,0,0,6
2014-03-19T03:55:25.175Z,41,71,0,32,0,0,7
2014-03-19T03:55:35.195Z,34,11,0,38,0,0,6
2014-03-19T03:55:45.208Z,31,36,0,39,0,0,5
2014-03-19T03:55:55.226Z,2,29,0,37,4,0,6
2014-03-19T03:56:05.240Z,32,47,0,34,0,0,4
2014-03-19T03:56:15.255Z,47,44,0,35,0,0,7
2014-03-19T03:56:25.272Z,53,17,0,36,13,0,6
2014-03-19T03:56:35.287Z,58,10,0,37,1,0,6
2014-03-19T03:56:45.305Z,45,12,0,37,12,0,5
2014-03-19T03:56:55.320Z,37,0,0,39,17,0,6
2014-03-19T03:57:05.334Z,32,29,0,37,16,0,5
2014-03-19T03:57:15.351Z,35,18,0,35,7,0,4
2014-03-19T03:57:25.365Z,3,0,0,34,0,0,6
2014-03-19T03:57:35.381Z,13,33,0,33,42,0,5
2014-03-19T03:57:45.398Z,26,72,0,30,0,0,6
2014-03-19T03:57:55.412Z,41,41,0,31,0,0,6
2014-03-19T03:58:05.430Z,44,0,3,43,6,0,5
2014-03-19T03:58:15.444Z,55,0,17,42,0,0,6
2014-03-19T03:58:25.458Z,38,55,0,36,3,0,6
2014-03-19T03:58:35.476Z,90,53,0,25,3,0,7
2014-03-19T03:58:45.491Z,35,54,0,37,1,0,6
2014-03-19T03:58:55.509Z,25,62,0,43,34,0,6
2014-03-19T03:59:05.523Z,33,59,13,40,9,0,6
2014-03-19T03:59:15.537Z,0,85,3,28,0,0,7
2014-03-19T03:59:25.554Z,0,47,5,32,0,0,6
2014-03-19T03:59:35.569Z,27,41,0,42,15,0,7
2014-03-19T03:59:45.588Z,40,39,0,37,10,0,6
2014-03-19T03:59:55.602Z,54,57,0,27,34,0,7
2014-03-19T04:00:05.617Z,22,25,0,47,8,0,7
2014-03-19T04:00:15.634Z,52,63,0,26,0,0,10
2014-03-19T04:00:25.648Z,28,66,0,43,19,0,7
2014-03-19T04:00:35.666Z,47,31,0,32,9,0,6
2014-03-19T04:00:45.681Z,47,48,0,40,4,0,6
2014-03-19T04:00:55.699Z,62,29,0,26,46,0,8
2014-03-19T04:01:05.713Z,61,38,0,49,21,0,5
2014-03-19T04:01:15.727Z,66,61,0,28,0,0,5
2014-03-19T04:01:25.745Z,15,20,0,29,0,0,6
2014-03-19T04:01:35.759Z,43,42,0,38,0,0,8
2014-03-19T04:01:45.778Z,60,38,0,38,0,0,6
2014-03-19T04:01:55.792Z,1,53,0,38,0,0,7
2014-03-19T04:02:05.806Z,0,39,0,36,0,0,6
2014-03-19T04:02:15.824Z,0,43,0,32,10,0,7
2014-03-19T04:02:25.838Z,0,18,0,22,0,0,4
2014-03-19T04:02:35.852Z,0,53,0,27,0,0,6
2014-03-19T04:02:45.870Z,0,36,0,46,0,0,7
2014-03-19T04:02:55.885Z,0,16,0,49,0,0,6
2014-03-19T04:03:05.899Z,0,27,0,43,0,0,7
2014-03-19T04:03:15.916Z,0,29,0,14,0,0,4
2014-03-19T04:03:25.931Z,0,8,0,33,0,0,6
2014-03-19T04:03:35.945Z,0,0,0,66,5,0,5
2014-03-19T04:03:45.962Z,0,0,0,0,10,0,8
2014-03-19T04:03:55.977Z,0,0,0,73,18,0,5
2014-03-19T04:04:05.996Z,0,32,0,0,0,0,7
2014-03-19T04:04:16.010Z,0,26,0,68,0,0,6
2014-03-19T04:04:26.023Z,0,20,0,59,0,0,6
2014-03-19T04:04:36.041Z,0,18,0,0,0,0,5
2014-03-19T04:04:46.056Z,0,0,0,0,0,0,7
2014-03-19T04:04:56.071Z,10,59,0,90,0,0,8
2014-03-19T04:05:06.088Z,20,54,0,100,0,0,5
2014-03-19T04:05:16.102Z,0,26,0,100,0,0,7
2014-03-19T04:05:26.121Z,0,39,0,100,0,0,6
2014-03-19T04:05:36.134Z,0,49,0,100,0,0,5
2014-03-19T04:05:46.148Z,0,39,0,100,0,0,6
2014-03-19T04:05:56.167Z,0,67,0,100,0,0,7
2014-03-19T04:06:06.182Z,0,54,0,79,0,0,7
2014-03-19T04:06:16.195Z,0,29,0,3,0,0,6
2014-03-19T04:06:26.213Z,0,43,0,0,0,0,5
2014-03-19T04:06:36.227Z,0,59,0,5,0,0,5
2014-03-19T04:06:46.245Z,0,67,0,89,0,0,8
2014-03-19T04:06:56.259Z,0,63,0,52,0,0,7
2014-03-19T04:07:06.274Z,0,62,0,0,0,0,5
2014-03-19T04:07:16.293Z,0,53,0,38,0,0,7
2014-03-19T04:07:26.306Z,0,37,0,87,0,0,7
2014-03-19T04:07:36.320Z,0,0,0,0,0,0,5
2014-03-19T04:07:46.338Z,0,9,0,26,0,0,4
2014-03-19T04:07:56.353Z,0,32,0,66,0,0,7
2014-03-19T04:08:06.366Z,0,40,0,0,0,0,7
2014-03-19T04:08:16.385Z,0,17,0,54,0,0,8
2014-03-19T04:08:26.399Z,0,62,0,49,0,0,6
2014-03-19T04:08:36.418Z,0,31,0,0,0,0,6
2014-03-19T04:08:46.432Z,0,7,0,75,0,0,6
2014-03-19T04:08:56.445Z,0,13,0,100,0,0,6
2014-03-19T04:09:06.463Z,0,4,0,87,0,0,5
2014-03-19T04:09:16.479Z,0,9,0,63,0,0,5
2014-03-19T04:09:26.492Z,0,0,0,99,0,0,6
2014-03-19T04:09:36.510Z,0,0,0,0,0,0,6
2014-03-19T04:09:46.524Z,0,19,0,0,0,0,8
2014-03-19T04:09:56.539Z,0,0,0,0,0,0,6
2014-03-19T04:10:06.556Z,0,28,0,0,15,0,6
2014-03-19T04:10:16.571Z,0,43,0,100,10,0,6
2014-03-19T04:10:26.590Z,11,10,0,51,16,0,7
2014-03-19T04:10:36.603Z,0,31,0,0,0,0,7
2014-03-19T04:10:46.617Z,0,19,0,0,0,0,6
2014-03-19T04:10:56.635Z,0,8,0,98,0,0,6
2014-03-19T04:11:06.649Z,0,0,0,9,0,0,8
2014-03-19T04:11:16.663Z,0,0,0,0,0,0,7
2014-03-19T04:11:26.682Z,0,0,0,82,0,0,6
2014-03-19T04:11:36.695Z,0,0,0,31,0,0,7
2014-03-19T04:11:46.711Z,0,0,0,0,0,0,6
2014-03-19T04:11:56.724Z,0,0,0,17,0,0,8
2014-03-19T04:12:06.741Z,0,0,0,100,0,0,5
2014-03-19T04:12:16.756Z,0,0,0,0,0,0,6
2014-03-19T04:12:26.770Z,0,0,0,0,0,0,7
2014-03-19T04:12:36.789Z,0,0,0,45,0,0,5
2014-03-19T04:12:46.803Z,0,0,0,64,0,0,6
2014-03-19T04:12:56.817Z,0,0,0,0,0,0,7
2014-03-19T04:13:06.835Z,0,0,0,54,0,0,6
2014-03-19T04:13:16.848Z,0,0,0,27,0,0,7
2014-03-19T04:13:26.866Z,0,0,0,13,0,0,7
2014-03-19T04:13:36.882Z,0,26,0,77,0,0,6
2014-03-19T04:13:46.896Z,0,0,0,0,0,0,7
2014-03-19T04:13:56.910Z,0,0,0,0,0,0,7
2014-03-19T04:14:06.928Z,0,0,0,100,0,0,6
2014-03-19T04:14:16.942Z,0,0,0,35,0,0,6
2014-03-19T04:14:26.960Z,0,0,0,0,0,0,6
2014-03-19T04:14:36.973Z,0,0,0,18,0,0,7
2014-03-19T04:14:46.989Z,0,0,0,100,0,0,6
2014-03-19T04:14:57.007Z,0,0,0,0,0,0,7
2014-03-19T04:15:07.021Z,0,0,0,28,0,0,5
2014-03-19T04:15:17.034Z,0,0,0,50,0,0,6
2014-03-19T04:15:27.053Z,0,0,0,0,0,0,7
2014-03-19T04:15:37.067Z,0,0,0,76,0,0,6
2014-03-19T04:15:47.082Z,0,0,0,2,0,0,6
2014-03-19T04:15:57.099Z,0,0,0,65,0,0,7
2014-03-19T04:16:07.114Z,0,0,0,7,0,0,7
2014-03-19T04:16:17.128Z,0,0,0,57,0,0,7
2014-03-19T04:16:27.145Z,0,27,0,37,0,0,5
2014-03-19T04:16:37.159Z,0,0,0,12,0,0,6
2014-03-19T04:16:47.174Z,0,0,0,64,0,0,6
2014-03-19T04:16:57.192Z,0,0,0,28,0,0,6
2014-03-19T04:17:07.206Z,0,0,0,21,0,0,7
2014-03-19T04:17:17.220Z,8,0,0,62,0,0,6
2014-03-19T04:17:27.239Z,25,0,0,20,0,0,7
2014-03-19T04:17:37.252Z,44,0,0,22,0,0,6
2014-03-19T04:17:47.266Z,7,0,0,50,0,0,6
2014-03-19T04:17:57.285Z,0,0,0,51,0,0,5
2014-03-19T04:18:07.300Z,0,0,0,20,0,0,7
2014-03-19T04:18:17.313Z,0,0,0,25,0,0,6
2014-03-19T04:18:27.331Z,0,0,0,52,0,0,7
2014-03-19T04:18:37.346Z,16,0,21,47,0,0,6
2014-03-19T04:18:47.359Z,18,0,0,25,0,0,5
2014-03-19T04:18:57.377Z,0,0,0,26,0,0,8
2014-03-19T04:19:07.393Z,20,0,0,54,0,0,6
2014-03-19T04:19:17.410Z,4,0,0,39,0,0,6
2014-03-19T04:19:27.424Z,0,0,0,10,0,0,7
2014-03-19T04:19:37.438Z,41,0,0,43,0,0,7
2014-03-19T04:19:47.456Z,43,0,0,58,0,0,6
2014-03-19T04:19:57.470Z,6,0,0,30,0,0,8
2014-03-19T04:20:07.485Z,0,0,0,14,0,0,5
2014-03-19T04:20:17.503Z,0,0,0,72,0,0,5
2014-03-19T04:20:27.517Z,0,0,0,4,0,0,7
2014-03-19T04:20:37.531Z,0,0,0,70,0,0,7
2014-03-19T04:20:47.549Z,0,0,0,18,0,0,5
2014-03-19T04:20:57.563Z,0,0,0,26,0,0,7
2014-03-19T04:21:07.578Z,19,0,0,72,0,0,5
2014-03-19T04:21:17.596Z,25,0,0,0,0,0,5
2014-03-19T04:21:27.610Z,0,0,0,30,0,0,7
2014-03-19T04:21:37.624Z,0,0,0,80,0,0,5
2014-03-19T04:21:47.642Z,0,0,0,0,0,0,5
2014-03-19T04:21:57.656Z,20,0,0,4,0,0,7
2014-03-19T04:22:07.674Z,16,0,0,100,13,0,6
2014-03-19T04:22:17.689Z,5,0,0,1,9,0,6
2014-03-19T04:22:27.703Z,9,0,0,0,16,0,5
2014-03-19T04:22:37.721Z,0,0,0,44,30,0,6
2014-03-19T04:22:47.735Z,0,0,0,100,0,0,4
2014-03-19T04:22:57.749Z,0,0,0,4,0,0,7
2014-03-19T04:23:07.763Z,0,0,0,0,0,0,7
2014-03-19T04:23:17.781Z,0,0,0,0,0,0,6
2014-03-19T04:23:27.796Z,21,0,0,8,0,0,8
2014-03-19T04:23:37.813Z,0,0,0,100,0,0,7
2014-03-19T04:23:47.828Z,4,0,0,37,0,0,7
2014-03-19T04:23:57.842Z,8,0,0,0,0,0,7
2014-03-19T04:24:07.860Z,0,0,0,50,0,0,7
2014-03-19T04:24:17.874Z,0,0,0,36,0,0,7
2014-03-19T04:24:27.889Z,0,0,0,0,0,1,6
2014-03-19T04:24:37.907Z,0,0,0,80,0,51,6
2014-03-19T04:24:47.920Z,0,0,0,0,0,57,7
2014-03-19T04:24:57.935Z,0,0,0,91,0,17,7
2014-03-19T04:25:07.953Z,0,0,0,0,0,0,7
2014-03-19T04:25:17.966Z,0,0,0,38,0,0,8
2014-03-19T04:25:27.981Z,0,0,0,100,0,0,6
2014-03-19T04:25:38.000Z,0,0,0,34,0,0,7
2014-03-19T04:25:48.014Z,19,0,0,0,0,0,7
2014-03-19T04:25:58.028Z,0,0,0,0,0,0,8
2014-03-19T04:26:08.045Z,0,0,0,0,0,0,7
2014-03-19T04:26:18.060Z,0,14,0,94,0,0,6
2014-03-19T04:26:28.074Z,0,0,0,100,0,0,8
2014-03-19T04:26:38.092Z,0,0,0,0,0,0,7
2014-03-19T04:26:48.106Z,0,0,0,0,0,0,5
2014-03-19T04:26:58.121Z,0,0,0,0,0,0,6
2014-03-19T04:27:08.139Z,0,0,0,60,0,0,9
2014-03-19T04:27:18.152Z,0,0,0,100,0,0,6
2014-03-19T04:27:28.166Z,0,0,0,100,0,0,5
2014-03-19T04:27:38.185Z,0,0,0,100,0,50,6
2014-03-19T04:27:48.200Z,0,0,0,100,0,53,6
2014-03-19T04:27:58.217Z,0,0,0,100,0,54,8
2014-03-19T04:28:08.231Z,0,0,0,100,0,57,6
2014-03-19T04:28:18.246Z,0,0,0,100,0,30,6
2014-03-19T04:28:28.263Z,0,0,0,100,0,54,6
2014-03-19T04:28:38.277Z,0,0,0,100,0,8,7
2014-03-19T04:28:48.296Z,0,0,0,100,0,26,7
2014-03-19T04:28:58.310Z,0,0,0,100,11,27,6
2014-03-19T04:29:08.324Z,0,0,0,100,2,26,7
2014-03-19T04:29:18.343Z,0,0,0,67,0,55,7
2014-03-19T04:29:28.356Z,0,0,0,0,0,55,7
2014-03-19T04:29:38.374Z,0,17,0,0,0,50,6
2014-03-19T04:29:48.389Z,0,5,0,0,0,53,4
2014-03-19T04:29:58.404Z,0,0,0,85,0,51,7
2014-03-19T04:30:08.421Z,0,0,0,28,0,36,8
2014-03-19T04:30:18.435Z,0,0,0,0,0,0,8
2014-03-19T04:30:28.449Z,0,0,0,80,0,0,6
2014-03-19T04:30:38.467Z,0,0,0,27,0,0,6
2014-03-19T04:30:48.481Z,0,0,0,24,0,0,6
2014-03-19T04:30:58.496Z,0,0,0,54,0,0,6
2014-03-19T04:31:08.514Z,0,0,0,3,0,36,6
2014-03-19T04:31:18.528Z,0,0,0,65,0,58,7
2014-03-19T04:31:28.542Z,0,0,0,1,0,52,6
2014-03-19T04:31:38.560Z,0,0,0,75,0,32,6
2014-03-19T04:31:48.574Z,0,0,0,0,0,56,8
2014-03-19T04:31:58.593Z,0,0,0,0,0,75,6
2014-03-19T04:32:08.607Z,0,0,0,0,0,75,5
2014-03-19T04:32:18.621Z,0,0,0,72,0,73,6
2014-03-19T04:32:28.639Z,22,0,0,100,0,76,6
2014-03-19T04:32:38.653Z,18,0,0,100,0,72,7
2014-03-19T04:32:48.671Z,10,0,0,41,0,51,7
2014-03-19T04:32:58.686Z,17,0,0,0,0,72,6
2014-03-19T04:33:08.699Z,7,0,0,0,0,60,8
2014-03-19T04:33:18.718Z,0,0,0,0,0,69,7
2014-03-19T04:33:28.732Z,0,0,0,63,0,68,6
2014-03-19T04:33:38.746Z,0,0,0,100,0,60,5
2014-03-19T04:33:48.763Z,0,0,0,29,0,68,6
2014-03-19T04:33:58.778Z,0,0,0,0,0,47,9
2014-03-19T04:34:08.793Z,0,0,0,0,0,58,7
2014-03-19T04:34:18.810Z,0,0,0,100,0,50,7
2014-03-19T04:34:28.824Z,0,0,0,25,0,72,6
2014-03-19T04:34:38.843Z,0,0,0,0,0,28,6
2014-03-19T04:34:48.857Z,0,0,0,0,0,0,7
2014-03-19T04:34:58.870Z,0,0,0,52,0,52,7
2014-03-19T04:35:08.890Z,0,0,0,100,0,52,6
2014-03-19T04:35:18.904Z,0,0,0,100,0,55,5
2014-03-19T04:35:28.918Z,0,0,0,0,0,54,6
2014-03-19T04:35:38.935Z,0,0,0,0,0,67,6
2014-03-19T04:35:48.950Z,0,0,0,0,0,88,6
2014-03-19T04:35:58.964Z,0,0,0,0,0,74,5
2014-03-19T04:36:08.982Z,0,0,0,55,0,85,5
2014-03-19T04:36:18.996Z,0,0,0,100,0,74,5
2014-03-19T04:36:29.015Z,0,0,0,0,0,83,8
2014-03-19T04:36:39.029Z,0,0,0,0,0,78,7
2014-03-19T04:36:49.042Z,0,0,0,0,0,70,7
2014-03-19T04:36:59.060Z,0,0,0,72,0,69,6
2014-03-19T04:37:09.075Z,0,0,0,100,0,73,7
2014-03-19T04:37:19.094Z,0,0,0,100,0,71,6
2014-03-19T04:37:29.107Z,0,0,0,46,0,81,6
2014-03-19T04:37:39.121Z,0,0,0,5,0,90,7
2014-03-19T04:37:49.140Z,0,0,0,0,0,62,5
2014-03-19T04:37:59.154Z,0,0,0,0,0,54,6
2014-03-19T04:38:09.167Z,0,0,0,0,0,70,5
2014-03-19T04:38:19.186Z,0,0,0,0,0,64,6
2014-03-19T04:38:29.201Z,0,0,0,51,0,85,5
2014-03-19T04:38:39.218Z,0,0,0,100,0,56,6
2014-03-19T04:38:49.232Z,0,0,0,21,0,82,6
2014-03-19T04:38:59.246Z,0,0,0,0,0,67,4
2014-03-19T04:39:09.265Z,0,0,0,18,0,33,8
2014-03-19T04:39:19.278Z,0,0,0,100,0,44,6
2014-03-19T04:39:29.293Z,0,0,0,30,0,39,6
2014-03-19T04:39:39.311Z,0,0,0,0,0,52,7
2014-03-19T04:39:49.326Z,0,0,0,33,0,43,5
2014-03-19T04:39:59.343Z,0,0,0,100,0,38,5
2014-03-19T04:40:09.357Z,0,0,0,20,0,47,6
2014-03-19T04:40:19.371Z,0,0,0,0,0,29,6
2014-03-19T04:40:29.390Z,0,11,0,74,0,14,7
2014-03-19T04:40:39.404Z,0,86,0,40,0,19,8
2014-03-19T04:40:49.418Z,0,61,0,0,0,52,7
2014-03-19T04:40:59.435Z,15,21,0,18,0,46,6
2014-03-19T04:41:09.450Z,0,39,0,87,0,15,7
2014-03-19T04:41:19.464Z,0,4,0,0,0,0,7
2014-03-19T04:41:29.483Z,0,18,0,14,0,45,5
2014-03-19T04:41:39.497Z,0,0,0,90,0,62,6
2014-03-19T04:41:49.516Z,0,0,0,2,0,29,5
2014-03-19T04:41:59.529Z,0,0,0,9,0,57,7
2014-03-19T04:42:09.543Z,0,0,0,95,0,4,6
2014-03-19T04:42:19.561Z,0,0,53,36,0,0,7
2014-03-19T04:42:29.575Z,0,0,6,0,0,0,6
2014-03-19T04:42:39.590Z,0,0,0,66,0,0,8
2014-03-19T04:42:49.608Z,0,0,0,45,0,11,8
2014-03-19T04:42:59.622Z,0,11,0,0,0,22,6
2014-03-19T04:43:09.636Z,0,0,0,51,0,5,8
2014-03-19T04:43:19.654Z,0,0,0,80,0,57,7
2014-03-19T04:43:29.667Z,0,0,0,0,0,81,5
2014-03-19T04:43:39.687Z,0,0,0,12,0,66,7
2014-03-19T04:43:49.701Z,0,0,0,97,0,62,6
2014-03-19T04:43:59.715Z,0,0,0,45,0,62,7
2014-03-19T04:44:09.733Z,0,0,0,0,0,73,5
2014-03-19T04:44:19.747Z,0,0,0,48,0,77,6
2014-03-19T04:44:29.761Z,0,0,0,58,0,80,7
2014-03-19T04:44:39.779Z,1,0,0,0,10,64,7
2014-03-19T04:44:49.794Z,16,0,0,60,38,53,7
2014-03-19T04:44:59.812Z,0,0,0,59,66,52,7
2014-03-19T04:45:09.826Z,0,0,0,0,20,54,7
2014-03-19T04:45:19.839Z,0,0,0,0,0,54,7
2014-03-19T04:45:29.858Z,0,0,0,0,7,49,6
2014-03-19T04:45:39.872Z,0,0,0,46,41,52,6
2014-03-19T04:45:49.891Z,0,0,0,100,0,51,6
2014-03-19T04:45:59.904Z,0,0,0,100,0,0,9
2014-03-19T04:46:09.919Z,0,0,0,66,0,0,6
2014-03-19T04:46:19.937Z,0,0,0,0,3,31,7
2014-03-19T04:46:29.950Z,0,0,0,0,0,65,7
2014-03-19T04:46:39.965Z,0,0,0,0,20,68,8
2014-03-19T04:46:49.984Z,0,0,0,53,0,75,6
2014-03-19T04:46:59.998Z,0,0,0,90,0,82,6
2014-03-19T04:47:10.015Z,0,0,0,5,13,79,7
2014-03-19T04:47:20.029Z,0,0,0,0,10,78,5
2014-03-19T04:47:30.044Z,0,0,0,0,0,72,6
2014-03-19T04:47:40.061Z,0,0,13,0,0,77,7
2014-03-19T04:47:50.075Z,0,0,0,0,1,86,5
2014-03-19T04:48:00.090Z,0,0,16,0,1,90,5
2014-03-19T04:48:10.109Z,0,0,22,33,0,67,8
2014-03-19T04:48:20.122Z,0,0,0,63,5,80,5
2014-03-19T04:48:30.140Z,0,0,0,100,10,71,7
2014-03-19T04:48:40.154Z,15,0,0,100,24,69,6
2014-03-19T04:48:50.169Z,3,0,0,100,7,80,7
2014-03-19T04:49:00.187Z,0,35,0,100,9,77,7
2014-03-19T04:49:10.201Z,0,0,0,100,0,48,8
2014-03-19T04:49:20.219Z,8,0,0,100,0,76,7
2014-03-19T04:49:30.233Z,5,0,0,100,0,60,6
2014-03-19T04:49:40.251Z,6,0,0,100,15,52,8
2014-03-19T04:49:50.265Z,0,0,0,96,0,49,6
2014-03-19T04:50:00.280Z,7,0,0,0,2,58,7
2014-03-19T04:50:10.298Z,0,0,0,0,18,67,5
2014-03-19T04:50:20.312Z,18,0,0,37,29,35,7
2014-03-19T04:50:30.326Z,10,0,0,59,0,66,4
2014-03-19T04:50:40.344Z,29,0,0,0,0,42,7
2014-03-19T04:50:50.358Z,21,0,16,83,0,44,5
2014-03-19T04:51:00.376Z,3,0,49,0,0,57,7
2014-03-19T04:51:10.391Z,10,0,19,88,0,53,4
2014-03-19T04:51:20.406Z,0,0,76,0,0,57,7
2014-03-19T04:51:30.423Z,0,0,3,60,0,36,6
2014-03-19T04:51:40.437Z,0,0,38,8,0,0,6
2014-03-19T04:51:50.455Z,0,0,31,70,0,0,5
2014-03-19T04:52:00.469Z,17,0,21,0,0,0,6
2014-03-19T04:52:10.484Z,0,0,36,78,0,0,6
2014-03-19T04:52:20.502Z,0,0,25,0,0,0,6
2014-03-19T04:52:30.516Z,0,0,35,60,0,0,7
2014-03-19T04:52:40.531Z,0,0,55,3,0,0,8
2014-03-19T04:52:50.548Z,0,0,70,53,0,0,6
2014-03-19T04:53:00.562Z,0,0,71,50,0,0,8
2014-03-19T04:53:10.581Z,0,0,32,27,13,0,4
2014-03-19T04:53:20.595Z,0,0,70,14,31,0,8
2014-03-19T04:53:30.609Z,24,0,39,49,0,0,6
2014-03-19T04:53:40.627Z,14,0,63,56,0,0,5
2014-03-19T04:53:50.641Z,0,0,43,9,0,0,7
2014-03-19T04:54:00.655Z,0,0,43,48,0,0,7
2014-03-19T04:54:10.673Z,0,0,57,43,0,0,7
2014-03-19T04:54:20.688Z,0,0,42,19,0,0,5
2014-03-19T04:54:30.705Z,0,0,63,46,0,0,6
2014-03-19T04:54:40.720Z,0,0,80,19,0,0,6
2014-03-19T04:54:50.734Z,0,0,42,60,0,0,7
2014-03-19T04:55:00.751Z,24,0,38,26,0,0,6
2014-03-19T04:55:10.765Z,0,0,46,21,0,0,7
2014-03-19T04:55:20.781Z,0,13,20,35,13,0,7
2014-03-19T04:55:30.799Z,0,0,21,45,42,0,6
2014-03-19T04:55:40.813Z,0,6,18,45,0,0,6
2014-03-19T04:55:50.830Z,0,65,4,44,0,0,7
2014-03-19T04:56:00.845Z,0,56,19,25,0,28,7
2014-03-19T04:56:10.859Z,0,12,16,19,0,19,6
2014-03-19T04:56:20.877Z,0,1,28,35,0,0,7
2014-03-19T04:56:30.891Z,19,25,0,49,0,29,7
2014-03-19T04:56:40.910Z,0,47,0,52,0,29,6
2014-03-19T04:56:50.924Z,0,35,0,26,0,32,6
2014-03-19T04:57:00.937Z,0,0,0,13,0,0,7
2014-03-19T04:57:10.955Z,0,44,0,41,0,0,6
2014-03-19T04:57:20.970Z,0,43,0,49,0,0,6
2014-03-19T04:57:30.985Z,0,45,0,45,0,0,6
2014-03-19T04:57:41.002Z,0,53,0,37,0,0,6
2014-03-19T04:57:51.016Z,0,43,0,9,0,0,7
2014-03-19T04:58:01.031Z,0,65,0,38,0,0,8
2014-03-19T04:58:11.048Z,0,61,0,52,0,0,7
2014-03-19T04:58:21.062Z,0,65,0,40,0,47,6
2014-03-19T04:58:31.082Z,0,75,0,5,0,51,6
2014-03-19T04:58:41.096Z,0,34,0,49,0,52,5
2014-03-19T04:58:51.109Z,0,0,0,38,0,55,5
2014-03-19T04:59:01.127Z,0,22,0,33,0,54,6
2014-03-19T04:59:11.142Z,0,45,0,32,0,54,8
2014-03-19T04:59:21.160Z,0,44,0,45,0,41,6
2014-03-19T04:59:31.174Z,0,57,0,41,0,0,6
2014-03-19T04:59:41.188Z,0,39,0,34,10,0,7
2014-03-19T04:59:51.207Z,0,46,0,35,25,0,5
2014-03-19T05:00:01.220Z,0,54,0,33,6,0,6
2014-03-19T05:00:11.234Z,0,28,0,40,0,0,6
2014-03-19T05:00:21.252Z,0,42,0,41,0,0,7
2014-03-19T05:00:31.267Z,0,47,0,45,0,0,7
2014-03-19T05:00:41.285Z,0,28,0,26,0,0,5
2014-03-19T05:00:51.301Z,0,31,0,20,0,0,6
2014-03-19T05:01:01.313Z,0,20,0,35,0,0,6
2014-03-19T05:01:11.331Z,0,56,0,44,0,0,5
2014-03-19T05:01:21.345Z,0,15,0,47,0,0,6
2014-03-19T05:01:31.359Z,0,28,0,44,0,0,5
2014-03-19T05:01:41.378Z,0,12,0,5,0,0,7
2014-03-19T05:01:51.392Z,9,10,0,54,0,0,6
2014-03-19T05:02:01.410Z,0,66,0,37,0,0,7
2014-03-19T05:02:11.424Z,0,56,0,14,0,0,6
2014-03-19T05:02:21.438Z,0,62,0,46,0,0,7
2014-03-19T05:02:31.456Z,0,34,0,37,0,0,6
2014-03-19T05:02:41.471Z,0,50,0,13,0,0,6
2014-03-19T05:02:51.485Z,13,64,0,36,0,0,6
2014-03-19T05:03:01.503Z,0,15,0,39,0,0,7
2014-03-19T05:03:11.517Z,0,22,0,42,0,0,6
2014-03-19T05:03:21.535Z,0,57,0,38,0,0,7
2014-03-19T05:03:31.548Z,0,20,0,36,0,0,6
2014-03-19T05:03:41.563Z,0,26,0,34,0,0,7
2014-03-19T05:03:51.582Z,0,13,0,37,0,0,4
2014-03-19T05:04:01.596Z,0,9,0,39,0,0,7
2014-03-19T05:04:11.609Z,0,22,0,34,0,0,7
2014-03-19T05:04:21.628Z,0,0,0,41,0,0,6
2014-03-19T05:04:31.642Z,0,0,0,41,0,0,5
2014-03-19T05:04:41.656Z,0,0,0,38,0,0,6
2014-03-19T05:04:51.674Z,0,0,0,34,0,0,5
2014-03-19T05:05:01.689Z,0,0,11,32,0,0,7
2014-03-19T05:05:11.703Z,0,0,0,34,0,0,6
2014-03-19T05:05:21.721Z,0,0,0,35,0,0,5
2014-03-19T05:05:31.734Z,0,0,0,35,0,0,5
2014-03-19T05:05:41.749Z,0,0,0,35,0,0,4
2014-03-19T05:05:51.767Z,0,0,0,34,14,0,6
2014-03-19T05:06:01.782Z,0,0,0,35,0,0,5
2014-03-19T05:06:11.795Z,11,0,0,38,0,0,7
2014-03-19T05:06:21.814Z,0,0,0,38,0,0,5
2014-03-19T05:06:31.828Z,0,0,0,40,0,0,5
2014-03-19T05:06:41.841Z,3,0,0,42,0,0,7
2014-03-19T05:06:51.859Z,1,0,0,44,0,0,7
